date	ouv	haut	bas	clot	vol	devise	
11/12/2015 00:00	379.72	406.45	378.2	404.58	0	EUR	
12/12/2015 00:00	404.58	421.07	369.66	393.89	0	EUR	
13/12/2015 00:00	393.89	402.48	380.7	395.59	0	EUR	
14/12/2015 00:00	395.59	407.44	390.27	401.06	0	EUR	
15/12/2015 00:00	401.06	423.27	398.65	421.85	0	EUR	
16/12/2015 00:00	421.85	423.39	399.07	413.98	0	EUR	
17/12/2015 00:00	413.98	419.79	409.93	418.48	0	EUR	
18/12/2015 00:00	418.48	426.95	416.71	425.07	0	EUR	
19/12/2015 00:00	425.07	428.54	416.58	424.75	0	EUR	
20/12/2015 00:00	424.75	424.64	396.26	407.26	0	EUR	
21/12/2015 00:00	407.26	409.54	391.02	400.17	0	EUR	
22/12/2015 00:00	400.17	404.63	395.36	397.6	0	EUR	
23/12/2015 00:00	397.6	407.26	396.62	405.3	0	EUR	
24/12/2015 00:00	405.3	418	404.26	414.87	0	EUR	
25/12/2015 00:00	414.87	418.57	410.58	414.88	0	EUR	
26/12/2015 00:00	414.88	416.67	371.41	381.71	0	EUR	
27/12/2015 00:00	381.71	390.05	374.46	387.8	0	EUR	
28/12/2015 00:00	387.8	392.29	381.85	384.32	0	EUR	
29/12/2015 00:00	384.32	396.6	383.18	395.16	0	EUR	
30/12/2015 00:00	395.16	398.96	387.31	391.97	0	EUR	
31/12/2015 00:00	391.97	399.39	383.54	396.94	0	EUR	
01/01/2016 00:00	396.94	402.76	395.06	400.52	0	EUR	
02/01/2016 00:00	400.52	402.1	396.6	399.81	0	EUR	
03/01/2016 00:00	399.81	400.25	390.03	396.66	0	EUR	
04/01/2016 00:00	396.66	402.73	393.89	400.14	0	EUR	
05/01/2016 00:00	400.14	404.17	399.09	401.8	0	EUR	
06/01/2016 00:00	401.8	402.82	397.1	401.23	0	EUR	
07/01/2016 00:00	401.23	419.95	398.7	419.31	0	EUR	
08/01/2016 00:00	419.31	426.01	410.12	415.82	0	EUR	
09/01/2016 00:00	415.82	416.93	409.38	412.17	0	EUR	
10/01/2016 00:00	412.17	412.69	404.02	410.07	0	EUR	
11/01/2016 00:00	410.07	415.23	408.02	415.18	0	EUR	
12/01/2016 00:00	415.18	415.72	410.6	412.73	0	EUR	
13/01/2016 00:00	412.73	412.89	390.33	399.57	0	EUR	
14/01/2016 00:00	399.57	400.98	392.41	397.04	0	EUR	
15/01/2016 00:00	397.04	400.42	335.08	343.91	0	EUR	
16/01/2016 00:00	343.91	357.44	322.94	356.13	0	EUR	
17/01/2016 00:00	356.13	360.56	348.16	352.53	0	EUR	
18/01/2016 00:00	352.53	357.89	344.35	355.22	0	EUR	
19/01/2016 00:00	355.22	357.86	345.97	349.22	0	EUR	
20/01/2016 00:00	349.22	391.58	344.28	380.93	0	EUR	
21/01/2016 00:00	380.93	389.52	372.88	378.66	0	EUR	
22/01/2016 00:00	378.66	379.36	349.45	358.23	0	EUR	
23/01/2016 00:00	358.23	366.92	353.65	359.76	0	EUR	
24/01/2016 00:00	359.76	376.64	356.44	373.67	0	EUR	
25/01/2016 00:00	373.67	375.06	358.34	363.26	0	EUR	
26/01/2016 00:00	363.26	368.82	358.92	361.88	0	EUR	
27/01/2016 00:00	361.88	366.43	360.12	363.67	0	EUR	
28/01/2016 00:00	363.67	364.38	346.29	348.9	0	EUR	
29/01/2016 00:00	348.9	356.23	334.02	351.06	0	EUR	
30/01/2016 00:00	351.06	352.54	346.93	349.27	0	EUR	
31/01/2016 00:00	349.27	351.85	341.88	343.26	0	EUR	
01/02/2016 00:00	343.26	350.27	339.6	342.57	0	EUR	
02/02/2016 00:00	342.57	345.51	340.32	342.95	0	EUR	
03/02/2016 00:00	342.95	343.66	331.65	333.17	0	EUR	
04/02/2016 00:00	333.17	350.05	332.71	348.87	0	EUR	
05/02/2016 00:00	348.87	349.21	333.92	344.77	0	EUR	
06/02/2016 00:00	344.77	344.32	329.91	336.65	0	EUR	
07/02/2016 00:00	336.65	341.48	333.42	335.48	0	EUR	
08/02/2016 00:00	335.48	340.4	330.23	331.9	0	EUR	
09/02/2016 00:00	331.9	336.53	330.31	333.18	0	EUR	
10/02/2016 00:00	333.18	343.19	330.85	336.79	0	EUR	
11/02/2016 00:00	336.79	339.89	328.36	334.1	0	EUR	
12/02/2016 00:00	334.1	341.14	332.94	339.84	0	EUR	
13/02/2016 00:00	339.84	347.33	338.61	344.5	0	EUR	
14/02/2016 00:00	344.5	359.68	342.55	357.96	0	EUR	
15/02/2016 00:00	357.96	363.89	350.22	357.07	0	EUR	
16/02/2016 00:00	357.07	367.14	355.29	364.23	0	EUR	
17/02/2016 00:00	364.23	378.04	362.74	373.62	0	EUR	
18/02/2016 00:00	373.62	382.88	371.07	379.01	0	EUR	
19/02/2016 00:00	379.01	380.42	371.86	376.2	0	EUR	
20/02/2016 00:00	376.2	397.9	375.55	394.96	0	EUR	
21/02/2016 00:00	394.96	400.65	381.15	391.08	0	EUR	
22/02/2016 00:00	391.08	396.44	380.03	393.63	0	EUR	
23/02/2016 00:00	393.63	396.5	376.31	380.85	0	EUR	
24/02/2016 00:00	380.85	385.63	373.43	383.31	0	EUR	
25/02/2016 00:00	383.31	387.8	377.91	383.82	0	EUR	
26/02/2016 00:00	383.82	391.32	378.49	391.06	0	EUR	
27/02/2016 00:00	391.06	397.63	390.9	393.98	0	EUR	
28/02/2016 00:00	393.98	396.4	385.07	393.28	0	EUR	
29/02/2016 00:00	393.28	401.89	390.18	398.29	0	EUR	
01/03/2016 00:00	398.29	400.47	392.4	397.45	0	EUR	
02/03/2016 00:00	397.45	399.74	389.53	390.29	0	EUR	
03/03/2016 00:00	390.29	391.05	380.6	384.18	0	EUR	
04/03/2016 00:00	384.18	388.45	370.05	371.52	0	EUR	
05/03/2016 00:00	371.52	372.12	353.43	360.16	0	EUR	
06/03/2016 00:00	360.16	372.26	355.17	366.46	0	EUR	
07/03/2016 00:00	366.46	376.6	364.15	375.24	0	EUR	
08/03/2016 00:00	375.24	376.47	370.13	373.9	0	EUR	
09/03/2016 00:00	373.9	377.81	371.52	375.02	0	EUR	
10/03/2016 00:00	375.02	381.2	371.48	373.03	0	EUR	
11/03/2016 00:00	373.03	381.52	371.94	375.71	0	EUR	
12/03/2016 00:00	375.71	378.21	364.09	367.35	0	EUR	
13/03/2016 00:00	367.35	372.6	366.22	367.83	0	EUR	
14/03/2016 00:00	367.83	374.89	367.06	373.95	0	EUR	
15/03/2016 00:00	373.95	376.58	372.04	374.07	0	EUR	
16/03/2016 00:00	374.07	376.98	371.39	372.32	0	EUR	
17/03/2016 00:00	372.32	375.05	370.09	371.53	0	EUR	
18/03/2016 00:00	371.53	372.67	358.99	364.43	0	EUR	
19/03/2016 00:00	364.43	366.18	359.97	364.47	0	EUR	
20/03/2016 00:00	364.47	368.29	362.81	367.09	0	EUR	
21/03/2016 00:00	367.09	368.25	361.99	366.87	0	EUR	
22/03/2016 00:00	366.87	373.13	365.96	371.49	0	EUR	
23/03/2016 00:00	371.49	374.67	370.19	372.59	0	EUR	
24/03/2016 00:00	372.59	375.14	370.71	372.43	0	EUR	
25/03/2016 00:00	372.43	374.41	370.54	373.37	0	EUR	
26/03/2016 00:00	373.37	375.36	372.23	374.12	0	EUR	
27/03/2016 00:00	381.55	382.83	376.39	378.3	0	EUR	
28/03/2016 00:00	378.3	380.56	364.99	369.52	0	EUR	
29/03/2016 00:00	369.52	369.7	362.52	364.78	0	EUR	
30/03/2016 00:00	364.78	370.3	363.91	367.41	0	EUR	
31/03/2016 00:00	367.41	369.24	364.94	367.35	0	EUR	
01/04/2016 00:00	367.35	371.55	366.53	369.95	0	EUR	
02/04/2016 00:00	369.95	370.72	367.08	369.75	0	EUR	
03/04/2016 00:00	369.75	371.43	366.95	369.65	0	EUR	
04/04/2016 00:00	369.65	373.91	368.5	372.66	0	EUR	
05/04/2016 00:00	372.66	374.22	370.17	371.18	0	EUR	
06/04/2016 00:00	371.18	373.03	367.8	370.93	0	EUR	
07/04/2016 00:00	370.93	374.16	367.23	369.12	0	EUR	
08/04/2016 00:00	369.12	369.32	363.69	368.39	0	EUR	
09/04/2016 00:00	368.39	372.09	367.32	369.67	0	EUR	
10/04/2016 00:00	369.67	372.04	368.71	370.9	0	EUR	
11/04/2016 00:00	370.9	376.29	370.47	374.28	0	EUR	
12/04/2016 00:00	374.28	377.16	372.3	375.47	0	EUR	
13/04/2016 00:00	375.47	378.09	374.6	377.09	0	EUR	
14/04/2016 00:00	377.09	382.24	376.63	380.94	0	EUR	
15/04/2016 00:00	380.94	384.82	379.76	382.21	0	EUR	
16/04/2016 00:00	382.21	382.81	376.33	378.39	0	EUR	
17/04/2016 00:00	378.39	382.27	377.33	379.01	0	EUR	
18/04/2016 00:00	379.01	385	377.19	383.98	0	EUR	
19/04/2016 00:00	383.98	393.18	382.61	390.89	0	EUR	
20/04/2016 00:00	390.89	399.97	388.71	398.36	0	EUR	
21/04/2016 00:00	398.36	400.12	392.3	397.7	0	EUR	
22/04/2016 00:00	397.7	402.46	395.13	400.93	0	EUR	
23/04/2016 00:00	400.93	412.53	398.29	408.15	0	EUR	
24/04/2016 00:00	408.15	416.18	402.8	412.29	0	EUR	
25/04/2016 00:00	412.29	416.55	408.56	414.23	0	EUR	
26/04/2016 00:00	414.23	415.11	393.77	396.5	0	EUR	
27/04/2016 00:00	396.5	399.07	384.81	397.71	0	EUR	
28/04/2016 00:00	397.71	400.98	392.58	399.16	0	EUR	
29/04/2016 00:00	399.16	400.48	390.6	391.17	0	EUR	
30/04/2016 00:00	391.17	397.41	391.06	395.39	0	EUR	
01/05/2016 00:00	395.39	396.52	382.34	387.01	0	EUR	
02/05/2016 00:00	387.01	394.96	383.88	393.34	0	EUR	
03/05/2016 00:00	393.34	394.07	387.34	389.94	0	EUR	
04/05/2016 00:00	389.94	394.86	389.44	394.08	0	EUR	
05/05/2016 00:00	394.08	405.98	392.16	404.14	0	EUR	
06/05/2016 00:00	404.14	405.66	400.66	403.05	0	EUR	
07/05/2016 00:00	403.05	405.85	400.12	402.66	0	EUR	
08/05/2016 00:00	402.66	408.25	400.37	406.71	0	EUR	
09/05/2016 00:00	406.71	407.44	395.25	397.21	0	EUR	
10/05/2016 00:00	397.21	401.54	395.08	397.24	0	EUR	
11/05/2016 00:00	397.24	402.04	393.73	400.65	0	EUR	
12/05/2016 00:00	400.65	405.09	398.78	403.42	0	EUR	
13/05/2016 00:00	403.42	404.99	399.86	403.34	0	EUR	
14/05/2016 00:00	403.34	406.5	401.44	404.94	0	EUR	
15/05/2016 00:00	404.94	405.77	399.84	401.91	0	EUR	
16/05/2016 00:00	401.91	403.38	400.08	402.41	0	EUR	
17/05/2016 00:00	402.41	406.22	400.71	403.6	0	EUR	
18/05/2016 00:00	403.6	405.47	392	393.49	0	EUR	
19/05/2016 00:00	393.49	398.79	388.59	395.47	0	EUR	
20/05/2016 00:00	395.47	398.46	394.07	395.61	0	EUR	
21/05/2016 00:00	395.61	396.47	390.27	391.66	0	EUR	
22/05/2016 00:00	391.66	396.44	388.21	394.8	0	EUR	
23/05/2016 00:00	394.8	400.92	391.28	399.38	0	EUR	
24/05/2016 00:00	399.38	404.09	398.35	402.43	0	EUR	
25/05/2016 00:00	402.43	405.41	399.44	404.15	0	EUR	
26/05/2016 00:00	404.15	428.46	403.87	423.33	0	EUR	
27/05/2016 00:00	423.33	483.92	421.2	471.08	0	EUR	
28/05/2016 00:00	471.08	496.98	452	465.49	0	EUR	
29/05/2016 00:00	465.49	487.73	462.44	476.46	0	EUR	
30/05/2016 00:00	476.46	489.17	464.46	477.49	0	EUR	
31/05/2016 00:00	477.49	485.72	469.36	480.81	0	EUR	
01/06/2016 00:00	480.81	484.82	474.51	482.39	0	EUR	
02/06/2016 00:00	482.39	508.78	480.93	500.79	0	EUR	
03/06/2016 00:00	500.79	520.6	493.67	504.86	0	EUR	
04/06/2016 00:00	504.86	515.17	499.29	506.19	0	EUR	
05/06/2016 00:00	506.19	517.97	505.29	514.35	0	EUR	
06/06/2016 00:00	514.35	520.14	491.31	508.62	0	EUR	
07/06/2016 00:00	508.62	512.97	503.13	510.3	0	EUR	
08/06/2016 00:00	510.3	513.13	504.95	509.93	0	EUR	
09/06/2016 00:00	509.93	516.57	508.3	515.56	0	EUR	
10/06/2016 00:00	515.56	531.08	515.17	529.18	0	EUR	
11/06/2016 00:00	529.18	609.42	527.98	592.24	0	EUR	
12/06/2016 00:00	592.24	635.4	581.99	623.02	0	EUR	
13/06/2016 00:00	623.02	624.53	587.88	613.28	0	EUR	
14/06/2016 00:00	613.28	620.19	598.38	617.05	0	EUR	
15/06/2016 00:00	617.05	695.32	615.53	683.49	0	EUR	
16/06/2016 00:00	683.49	691.51	625.65	664.31	0	EUR	
17/06/2016 00:00	664.31	694.44	645.58	672.9	0	EUR	
18/06/2016 00:00	672.9	683.45	660.54	676.87	0	EUR	
19/06/2016 00:00	676.87	679.37	625	648.84	0	EUR	
20/06/2016 00:00	648.84	654.44	560.45	597.47	0	EUR	
21/06/2016 00:00	597.47	606.41	524.43	527.59	0	EUR	
22/06/2016 00:00	527.59	563.21	490.07	550.64	0	EUR	
23/06/2016 00:00	550.64	642.41	550.91	605.31	0	EUR	
24/06/2016 00:00	605.31	627.54	583.92	608.11	0	EUR	
25/06/2016 00:00	608.11	609.91	556.76	574.82	0	EUR	
26/06/2016 00:00	574.82	602.32	567.91	592.13	0	EUR	
27/06/2016 00:00	592.13	604.65	579.6	587.5	0	EUR	
28/06/2016 00:00	587.5	589	557.2	575.33	0	EUR	
29/06/2016 00:00	575.33	613.68	573.03	607.76	0	EUR	
30/06/2016 00:00	607.76	619.97	601.24	609.29	0	EUR	
01/07/2016 00:00	609.29	631.73	606.28	630.64	0	EUR	
02/07/2016 00:00	630.64	633.65	582.3	599.4	0	EUR	
03/07/2016 00:00	599.4	614.43	583.59	611.72	0	EUR	
04/07/2016 00:00	611.72	616.53	599.87	608.31	0	EUR	
05/07/2016 00:00	608.31	619.61	605.89	613.05	0	EUR	
06/07/2016 00:00	613.05	617.52	553.7	581.37	0	EUR	
07/07/2016 00:00	581.37	608.51	576.1	606.77	0	EUR	
08/07/2016 00:00	606.77	609.31	563.1	595.04	0	EUR	
09/07/2016 00:00	595.04	594.32	581.96	589.18	0	EUR	
10/07/2016 00:00	589.18	596.91	584.09	589.05	0	EUR	
11/07/2016 00:00	589.05	611.54	584.85	610.55	0	EUR	
12/07/2016 00:00	610.55	611.04	594.66	598.04	0	EUR	
13/07/2016 00:00	598.04	601	590.12	597.15	0	EUR	
14/07/2016 00:00	597.15	606.47	595.41	604.76	0	EUR	
15/07/2016 00:00	604.76	605.96	599.28	603.56	0	EUR	
16/07/2016 00:00	603.56	622.13	602.56	614.5	0	EUR	
17/07/2016 00:00	614.5	619.41	602.75	610.71	0	EUR	
18/07/2016 00:00	610.71	613.13	606.59	611.56	0	EUR	
19/07/2016 00:00	611.56	613.19	600.68	606.22	0	EUR	
20/07/2016 00:00	606.22	607.73	599.28	604.08	0	EUR	
21/07/2016 00:00	604.08	606.15	590.58	594.42	0	EUR	
22/07/2016 00:00	594.42	603.6	592.26	600.93	0	EUR	
23/07/2016 00:00	600.93	605.55	596.97	603.1	0	EUR	
24/07/2016 00:00	603.1	604.82	592.72	594.34	0	EUR	
25/07/2016 00:00	594.34	597.12	582.63	594.11	0	EUR	
26/07/2016 00:00	594.11	598.82	587.99	593.15	0	EUR	
27/07/2016 00:00	593.15	596.01	588.28	591.92	0	EUR	
28/07/2016 00:00	591.92	593.24	587.42	588.61	0	EUR	
29/07/2016 00:00	588.61	590.61	584.36	585.32	0	EUR	
30/07/2016 00:00	585.32	588.72	555.6	555.89	0	EUR	
31/07/2016 00:00	555.89	584.43	531.32	535.12	0	EUR	
01/08/2016 00:00	535.12	582.92	431.48	457.19	0	EUR	
02/08/2016 00:00	457.19	520.93	451.12	509.9	0	EUR	
03/08/2016 00:00	509.9	530.32	507.04	524.54	0	EUR	
04/08/2016 00:00	524.54	527.31	513.43	522.72	0	EUR	
05/08/2016 00:00	522.72	536.42	515.18	534.73	0	EUR	
06/08/2016 00:00	534.73	548.03	530.46	539.9	0	EUR	
07/08/2016 00:00	539.9	542.51	533.55	537.13	0	EUR	
08/08/2016 00:00	537.13	538.49	528.73	531.42	0	EUR	
09/08/2016 00:00	531.42	540.33	522.42	530.47	0	EUR	
10/08/2016 00:00	530.47	538.51	527.74	529.85	0	EUR	
11/08/2016 00:00	529.85	532.48	521.73	527.15	0	EUR	
12/08/2016 00:00	527.15	529.64	523.11	525.39	0	EUR	
13/08/2016 00:00	525.39	526.28	502.95	510.88	0	EUR	
14/08/2016 00:00	510.88	515.07	502.18	509.21	0	EUR	
15/08/2016 00:00	509.21	521.56	503.14	515.92	0	EUR	
16/08/2016 00:00	515.92	518.71	505.8	508.65	0	EUR	
17/08/2016 00:00	508.65	513.58	505.78	507.43	0	EUR	
18/08/2016 00:00	507.43	515.87	505.58	509.32	0	EUR	
19/08/2016 00:00	509.32	517.96	507.81	515.09	0	EUR	
20/08/2016 00:00	515.09	518.45	511.72	513.72	0	EUR	
21/08/2016 00:00	513.72	522.39	513.16	519.16	0	EUR	
22/08/2016 00:00	519.16	521.06	513.38	516.06	0	EUR	
23/08/2016 00:00	516.06	519.13	513.02	515	0	EUR	
24/08/2016 00:00	515	517.25	508.12	511.39	0	EUR	
25/08/2016 00:00	511.39	517.13	508.73	516.42	0	EUR	
26/08/2016 00:00	516.42	516.96	506.18	508.91	0	EUR	
27/08/2016 00:00	508.91	513.46	507.82	511.98	0	EUR	
28/08/2016 00:00	511.98	516.57	510.41	512.32	0	EUR	
29/08/2016 00:00	512.32	518.66	511.51	516.43	0	EUR	
30/08/2016 00:00	516.43	518.76	511.26	513.07	0	EUR	
31/08/2016 00:00	513.07	515.23	508.58	510.22	0	EUR	
01/09/2016 00:00	510.22	514.62	507.16	513.85	0	EUR	
02/09/2016 00:00	513.85	535.47	511.34	531.48	0	EUR	
03/09/2016 00:00	531.48	549.59	530.24	542	0	EUR	
04/09/2016 00:00	542	543.65	535.01	542.18	0	EUR	
05/09/2016 00:00	542.18	547.98	537.46	542.75	0	EUR	
06/09/2016 00:00	542.75	548.04	537.98	547.18	0	EUR	
07/09/2016 00:00	547.18	558.5	544.37	556.03	0	EUR	
08/09/2016 00:00	556.03	557.87	548.58	554.62	0	EUR	
09/09/2016 00:00	554.62	557.94	553.41	556.53	0	EUR	
10/09/2016 00:00	556.53	561.93	526	539.56	0	EUR	
11/09/2016 00:00	539.56	544.44	537.52	541.3	0	EUR	
12/09/2016 00:00	541.3	547.05	539.92	544.45	0	EUR	
13/09/2016 00:00	544.45	546.82	541.61	544	0	EUR	
14/09/2016 00:00	544	545.66	539.27	541.64	0	EUR	
15/09/2016 00:00	541.64	544.97	539.64	544.21	0	EUR	
16/09/2016 00:00	544.21	544.72	541.38	542.79	0	EUR	
17/09/2016 00:00	542.79	545.83	541.47	545.16	0	EUR	
18/09/2016 00:00	545.16	546.71	542.39	543.91	0	EUR	
19/09/2016 00:00	543.91	545.93	541.89	544.62	0	EUR	
20/09/2016 00:00	544.62	544.8	522.94	533.97	0	EUR	
21/09/2016 00:00	533.97	534.6	528.59	531.3	0	EUR	
22/09/2016 00:00	531.3	538.47	529.65	537.9	0	EUR	
23/09/2016 00:00	537.9	541.03	536.32	539.34	0	EUR	
24/09/2016 00:00	539.34	539.61	534.01	536.01	0	EUR	
25/09/2016 00:00	536.01	543.54	534.56	541.3	0	EUR	
26/09/2016 00:00	541.3	545.97	539.05	542.14	0	EUR	
27/09/2016 00:00	542.14	555.5	539.1	541.75	0	EUR	
28/09/2016 00:00	541.75	544.89	539.18	540.34	0	EUR	
29/09/2016 00:00	540.34	547.14	539.58	545.3	0	EUR	
30/09/2016 00:00	545.3	553.15	545.2	549.89	0	EUR	
01/10/2016 00:00	549.89	550.88	543.6	545.72	0	EUR	
02/10/2016 00:00	545.72	549.58	543.17	546.9	0	EUR	
03/10/2016 00:00	546.9	548.72	543.84	546.71	0	EUR	
04/10/2016 00:00	546.71	552.38	544.2	549.96	0	EUR	
05/10/2016 00:00	549.96	553.4	547.33	550.68	0	EUR	
06/10/2016 00:00	550.68	560.31	549.06	556.12	0	EUR	
07/10/2016 00:00	556.12	559.25	552.37	555.59	0	EUR	
08/10/2016 00:00	555.59	556.44	551.97	552.88	0	EUR	
09/10/2016 00:00	552.88	558.55	550.94	556.09	0	EUR	
10/10/2016 00:00	556.09	585.48	555.11	582.24	0	EUR	
11/10/2016 00:00	582.24	584.26	574.61	579.33	0	EUR	
12/10/2016 00:00	579.33	580.68	572.87	574.85	0	EUR	
13/10/2016 00:00	574.85	585.78	573.66	583.05	0	EUR	
14/10/2016 00:00	583.05	587.88	579.11	582.64	0	EUR	
15/10/2016 00:00	582.64	587.43	581.94	585.22	0	EUR	
16/10/2016 00:00	585.22	586	580.14	581.18	0	EUR	
17/10/2016 00:00	581.18	585.63	578.38	582.04	0	EUR	
18/10/2016 00:00	582.04	583.5	572.14	576.29	0	EUR	
19/10/2016 00:00	576.29	581.72	573.6	579.09	0	EUR	
20/10/2016 00:00	579.09	584.09	578.39	582.17	0	EUR	
21/10/2016 00:00	582.17	609.61	580.9	601.69	0	EUR	
22/10/2016 00:00	601.69	605.64	597.13	599.9	0	EUR	
23/10/2016 00:00	599.9	602.21	596.05	600.17	0	EUR	
24/10/2016 00:00	600.17	613.94	599.19	601.59	0	EUR	
25/10/2016 00:00	601.59	625.69	600.89	620.56	0	EUR	
26/10/2016 00:00	620.56	634.7	619.26	628.72	0	EUR	
27/10/2016 00:00	628.72	633.9	626.02	628.12	0	EUR	
28/10/2016 00:00	628.12	650.63	627.84	645.13	0	EUR	
29/10/2016 00:00	645.13	646.63	626.56	628.48	0	EUR	
30/10/2016 00:00	714.22	714.469	696.899	700.748	0	EUR	
31/10/2016 00:00	628.48	646.07	617.93	634.14	0	EUR	
01/11/2016 00:00	634.14	666.04	633.77	658.54	0	EUR	
02/11/2016 00:00	658.54	664.35	647.93	662.53	0	EUR	
03/11/2016 00:00	662.53	672.53	605.18	618.44	0	EUR	
04/11/2016 00:00	618.44	639.54	614.64	632.02	0	EUR	
05/11/2016 00:00	632.02	635.9	623.06	631.84	0	EUR	
06/11/2016 00:00	631.84	643.77	626.2	639.95	0	EUR	
07/11/2016 00:00	639.95	641.74	630.49	637.74	0	EUR	
08/11/2016 00:00	637.74	649.29	632.77	646.54	0	EUR	
09/11/2016 00:00	646.54	668.87	638.95	661.01	0	EUR	
10/11/2016 00:00	661.01	662.25	651.06	657.8	0	EUR	
11/11/2016 00:00	657.8	665.08	653.98	660.61	0	EUR	
12/11/2016 00:00	660.61	662.09	644.04	647.53	0	EUR	
13/11/2016 00:00	647.53	649.49	629.19	647.24	0	EUR	
14/11/2016 00:00	647.24	661.12	647.27	657.94	0	EUR	
15/11/2016 00:00	657.94	670.19	654.55	663.66	0	EUR	
16/11/2016 00:00	663.66	698.96	661.61	694.09	0	EUR	
17/11/2016 00:00	694.09	703.2	682.27	694.2	0	EUR	
18/11/2016 00:00	694.2	710.92	686.76	704.57	0	EUR	
19/11/2016 00:00	704.57	716.75	696.45	708.45	0	EUR	
20/11/2016 00:00	708.45	711.47	671.76	688.2	0	EUR	
21/11/2016 00:00	688.2	701.71	684.83	694.84	0	EUR	
22/11/2016 00:00	694.84	713.55	690.35	707.35	0	EUR	
23/11/2016 00:00	707.35	710.14	696.12	705.33	0	EUR	
24/11/2016 00:00	705.33	706.94	693.63	700.76	0	EUR	
25/11/2016 00:00	700.76	702.8	692.46	701.9	0	EUR	
26/11/2016 00:00	701.9	703.63	688.09	696.55	0	EUR	
27/11/2016 00:00	696.55	701.02	690.16	693.33	0	EUR	
28/11/2016 00:00	693.33	699.68	690.33	695.09	0	EUR	
29/11/2016 00:00	695.09	697.54	690.85	691.61	0	EUR	
30/11/2016 00:00	691.61	706.63	692.38	703.65	0	EUR	
01/12/2016 00:00	703.65	715.82	703.62	709.97	0	EUR	
02/12/2016 00:00	709.97	737.14	707.94	730.59	0	EUR	
03/12/2016 00:00	730.59	758.41	720.49	727.75	0	EUR	
04/12/2016 00:00	727.75	733.48	719.16	732.25	0	EUR	
05/12/2016 00:00	732.25	747.42	701.04	714.7	0	EUR	
06/12/2016 00:00	714.7	721.8	706.48	717.94	0	EUR	
07/12/2016 00:00	717.94	727.53	715.06	722.18	0	EUR	
08/12/2016 00:00	722.18	733.28	714.46	730.17	0	EUR	
09/12/2016 00:00	730.17	737.25	726.17	734.11	0	EUR	
10/12/2016 00:00	734.11	738.59	732.28	736.74	0	EUR	
11/12/2016 00:00	736.74	749.58	736.02	740.66	0	EUR	
12/12/2016 00:00	740.66	745.39	731.78	739.27	0	EUR	
13/12/2016 00:00	739.27	745.74	728.85	740.04	0	EUR	
14/12/2016 00:00	740.04	741.15	731.87	739.26	0	EUR	
15/12/2016 00:00	739.26	750.74	738.21	747.91	0	EUR	
16/12/2016 00:00	747.91	756.11	745.98	752.86	0	EUR	
17/12/2016 00:00	752.86	762.23	751.96	760.05	0	EUR	
18/12/2016 00:00	760.05	761.22	752.7	759.18	0	EUR	
19/12/2016 00:00	759.18	765.36	757.35	764.64	0	EUR	
20/12/2016 00:00	764.64	777.17	761.77	776.29	0	EUR	
21/12/2016 00:00	776.29	799.44	773.81	796.26	0	EUR	
22/12/2016 00:00	796.26	840.06	795.29	825.53	0	EUR	
23/12/2016 00:00	825.53	887.4	824.75	881.88	0	EUR	
24/12/2016 00:00	881.88	888.1	846.37	855.02	0	EUR	
25/12/2016 00:00	855.02	861.38	811.76	858.6	0	EUR	
26/12/2016 00:00	858.6	873.82	849.61	863.07	0	EUR	
27/12/2016 00:00	863.07	900.26	856.56	888.46	0	EUR	
28/12/2016 00:00	888.46	939.56	887.47	936.44	0	EUR	
29/12/2016 00:00	936.44	940.58	907.56	930.84	0	EUR	
30/12/2016 00:00	930.84	931.57	880.38	913.45	0	EUR	
31/12/2016 00:00	913.45	919.59	895.8	913.7	0	EUR	
01/01/2017 00:00	913.7	953.44	908.64	946.47	0	EUR	
02/01/2017 00:00	946.47	984.36	944.35	973.48	0	EUR	
03/01/2017 00:00	973.48	991.49	960.64	990.37	0	EUR	
04/01/2017 00:00	990.37	1086.8	985.99	1073.81	0	EUR	
05/01/2017 00:00	1073.81	1088.26	887.04	941.38	0	EUR	
06/01/2017 00:00	941.38	975.78	829.3	846.85	0	EUR	
07/01/2017 00:00	846.85	861.88	773.32	854.12	0	EUR	
08/01/2017 00:00	854.12	890.93	844.85	866.14	0	EUR	
09/01/2017 00:00	866.14	868.87	831.99	859.78	0	EUR	
10/01/2017 00:00	859.78	873.09	853.27	866.43	0	EUR	
11/01/2017 00:00	866.43	874.86	736.75	750.87	0	EUR	
12/01/2017 00:00	750.87	789.58	713.08	771.5	0	EUR	
13/01/2017 00:00	771.5	790.1	736.32	781.57	0	EUR	
14/01/2017 00:00	781.57	796.25	764.38	770.39	0	EUR	
15/01/2017 00:00	770.39	782.89	764.98	777.51	0	EUR	
16/01/2017 00:00	777.51	797.47	771.02	789.56	0	EUR	
17/01/2017 00:00	789.56	859.37	788.84	855.16	0	EUR	
18/01/2017 00:00	855.16	859.87	803.57	827.91	0	EUR	
19/01/2017 00:00	827.91	855.22	827.23	843.65	0	EUR	
20/01/2017 00:00	843.65	849.98	831.18	841.11	0	EUR	
21/01/2017 00:00	841.11	871.47	838.86	864.59	0	EUR	
22/01/2017 00:00	864.59	879.98	837.63	862.01	0	EUR	
23/01/2017 00:00	862.01	873.07	853.37	862.57	0	EUR	
24/01/2017 00:00	862.57	865.81	831.48	838.05	0	EUR	
