date	ouv	haut	bas	clot	vol	devise	
06/01/2012 00:00	6.65	6.9	6	6	34	USD	
07/01/2012 00:00	6.8	6.8	6.8	6.8	0	USD	
08/01/2012 00:00	6.9	7	6.9	7	5	USD	
09/01/2012 00:00	6.99	6.99	6.23	6.3	67	USD	
10/01/2012 00:00	6.24	7.14	6.24	7.14	62	USD	
11/01/2012 00:00	7.14	7.33	6.25	7	105	USD	
12/01/2012 00:00	6.95	7.38	6.51	6.51	82	USD	
13/01/2012 00:00	6.8	7.36	6.6	6.6	49	USD	
14/01/2012 00:00	6.5	6.5	6.3	6.3	17	USD	
15/01/2012 00:00	7.15	7.15	7.15	7.15	17	USD	
16/01/2012 00:00	6.2	7.1	6.2	7.1	13	USD	
17/01/2012 00:00	6.5	6.9	6	6	81	USD	
18/01/2012 00:00	5.99	7.1	5.99	7.1	133	USD	
19/01/2012 00:00	5.52	7	5.52	6.22	247	USD	
20/01/2012 00:00	6.9	6.95	6.55	6.95	96	USD	
21/01/2012 00:00	6.3	6.77	6.28	6.77	81	USD	
22/01/2012 00:00	6.79	6.83	6.03	6.79	81	USD	
23/01/2012 00:00	6.5	6.52	6	6.52	95	USD	
24/01/2012 00:00	6.52	6.57	6	6.55	85	USD	
25/01/2012 00:00	6.26	6.86	6	6.31	81	USD	
26/01/2012 00:00	6.27	6.3	5.5	5.5	30	USD	
27/01/2012 00:00	3.8	6.03	3.8	5.88	92	USD	
28/01/2012 00:00	4.91	4.91	4.91	4.91	0	USD	
29/01/2012 00:00	5.89	5.9	5.3	5.5	9	USD	
30/01/2012 00:00	5.3	5.58	5.3	5.58	15	USD	
31/01/2012 00:00	5.7	6.22	3.8	5.3	111	USD	
01/02/2012 00:00	5.53	5.99	5.52	5.88	12	USD	
02/02/2012 00:00	5.99	6.28	5.89	6.28	251	USD	
03/02/2012 00:00	6.29	6.35	5.93	6.3	156	USD	
04/02/2012 00:00	6.35	6.5	5.94	5.94	68	USD	
05/02/2012 00:00	5.93	6.15	5.6	5.6	48	USD	
06/02/2012 00:00	5.6	5.9	5.2	5.6	29	USD	
07/02/2012 00:00	5.5	5.88	5.5	5.69	165	USD	
08/02/2012 00:00	5.79	5.87	5.66	5.87	84	USD	
09/02/2012 00:00	5.52	5.89	5.51	5.89	84	USD	
10/02/2012 00:00	5.88	5.88	5.8	5.88	177	USD	
11/02/2012 00:00	5.71	5.71	5.5	5.5	2	USD	
12/02/2012 00:00	5.78	5.78	5.55	5.67	65	USD	
13/02/2012 00:00	5.53	5.79	5.5	5.79	100	USD	
14/02/2012 00:00	5.2	5.8	4.56	4.89	128	USD	
15/02/2012 00:00	4.9	5.08	4.69	4.69	68	USD	
16/02/2012 00:00	4.5	4.98	4.15	4.51	116	USD	
17/02/2012 00:00	4.67	4.8	4.5	4.67	245	USD	
18/02/2012 00:00	4.67	4.73	4.14	4.23	254	USD	
19/02/2012 00:00	4.38	4.38	4.3	4.38	93	USD	
20/02/2012 00:00	4.72	4.72	4.4	4.44	316	USD	
21/02/2012 00:00	4.52	4.58	4.3	4.58	358	USD	
22/02/2012 00:00	4.47	4.59	4.46	4.51	75	USD	
23/02/2012 00:00	4.59	5.22	4.55	5.22	715	USD	
24/02/2012 00:00	5.12	5.22	4.95	4.95	38	USD	
25/02/2012 00:00	5.11	5.11	5	5	120	USD	
26/02/2012 00:00	4.79	5.07	4.78	4.98	41	USD	
27/02/2012 00:00	4.97	5.1	4.95	5.04	309	USD	
28/02/2012 00:00	5.09	5.1	4.71	4.88	440	USD	
29/02/2012 00:00	4.97	5	4.85	4.99	242	USD	
01/03/2012 00:00	4.99	5.05	4.9	5	291	USD	
02/03/2012 00:00	4.99	4.99	4.64	4.79	246	USD	
03/03/2012 00:00	4.81	4.99	4.6	4.65	126	USD	
04/03/2012 00:00	4.78	4.81	4.77	4.81	114	USD	
05/03/2012 00:00	4.8	5.06	4.77	5.06	518	USD	
06/03/2012 00:00	5	5.05	4.95	4.98	297	USD	
07/03/2012 00:00	5.05	5.09	4.93	4.93	373	USD	
08/03/2012 00:00	4.94	5.08	4.87	5.01	327	USD	
09/03/2012 00:00	5.01	5.07	4.93	4.93	278	USD	
10/03/2012 00:00	4.91	4.99	4.85	4.94	114	USD	
11/03/2012 00:00	4.94	5	4.84	5	25	USD	
12/03/2012 00:00	4.85	4.99	4.85	4.99	109	USD	
13/03/2012 00:00	4.99	5.32	4.96	5.3	735	USD	
14/03/2012 00:00	5.32	5.44	5.27	5.27	1130	USD	
15/03/2012 00:00	5.27	5.43	5.27	5.39	633	USD	
16/03/2012 00:00	5.3	5.41	5.26	5.26	158	USD	
17/03/2012 00:00	5.38	5.42	5.38	5.42	144	USD	
18/03/2012 00:00	5.41	5.42	5.24	5.25	413	USD	
19/03/2012 00:00	5.24	5.37	4.83	4.83	415	USD	
20/03/2012 00:00	4.82	4.97	4.79	4.79	280	USD	
21/03/2012 00:00	4.9	4.96	4.9	4.96	9	USD	
22/03/2012 00:00	4.86	4.98	4.72	4.91	396	USD	
23/03/2012 00:00	4.73	4.89	4.6	4.78	393	USD	
24/03/2012 00:00	4.72	4.83	4.62	4.83	192	USD	
25/03/2012 00:00	4.61	4.84	4.54	4.54	15	USD	
26/03/2012 00:00	4.6	4.75	4.54	4.73	65	USD	
27/03/2012 00:00	4.54	4.97	4.54	4.84	370	USD	
28/03/2012 00:00	4.75	4.95	4.72	4.93	419	USD	
29/03/2012 00:00	4.93	4.93	4.77	4.84	110	USD	
30/03/2012 00:00	4.81	4.91	4.76	4.88	161	USD	
31/03/2012 00:00	4.9	4.92	4.89	4.9	158	USD	
01/04/2012 00:00	4.89	4.89	4.77	4.89	309	USD	
02/04/2012 00:00	4.8	5.04	4.78	5.04	889	USD	
03/04/2012 00:00	5.04	5.04	4.86	4.99	244	USD	
04/04/2012 00:00	4.92	5.01	4.86	5.01	305	USD	
05/04/2012 00:00	4.99	5.04	4.89	5	401	USD	
06/04/2012 00:00	4.9	4.99	4.81	4.99	726	USD	
07/04/2012 00:00	4.94	4.94	4.7	4.7	229	USD	
08/04/2012 00:00	4.8	4.8	4.69	4.76	177	USD	
09/04/2012 00:00	4.7	4.85	4.7	4.75	159	USD	
10/04/2012 00:00	4.75	4.87	4.75	4.8	315	USD	
11/04/2012 00:00	4.86	4.92	4.78	4.92	426	USD	
12/04/2012 00:00	4.87	4.93	4.73	4.93	757	USD	
13/04/2012 00:00	4.88	4.95	4.81	4.93	1102	USD	
14/04/2012 00:00	4.94	5.01	4.94	4.96	545	USD	
15/04/2012 00:00	4.96	4.99	4.92	4.99	115	USD	
16/04/2012 00:00	4.93	4.98	4.93	4.98	487	USD	
17/04/2012 00:00	4.99	4.99	4.95	4.98	283	USD	
18/04/2012 00:00	4.98	5.18	4.98	5.16	840	USD	
19/04/2012 00:00	5.17	5.18	5.06	5.13	563	USD	
20/04/2012 00:00	5.15	5.38	5.09	5.38	373	USD	
21/04/2012 00:00	5.4	5.43	5.19	5.24	302	USD	
22/04/2012 00:00	5.24	5.25	5.17	5.17	140	USD	
23/04/2012 00:00	5.2	5.25	5	5	947	USD	
24/04/2012 00:00	4.99	5.15	4.98	5.08	1976	USD	
25/04/2012 00:00	5.12	5.14	4.86	5.14	1634	USD	
26/04/2012 00:00	5.1	5.12	4.86	4.98	762	USD	
27/04/2012 00:00	5.03	5.08	4.99	5.04	718	USD	
28/04/2012 00:00	5.07	5.07	4.85	4.91	205	USD	
29/04/2012 00:00	4.92	4.96	4.81	4.91	63	USD	
30/04/2012 00:00	4.92	5.02	4.87	5	491	USD	
01/05/2012 00:00	4.94	5.04	4.86	4.97	832	USD	
02/05/2012 00:00	5.01	5.15	5.01	5.06	495	USD	
03/05/2012 00:00	5.06	5.13	5.05	5.1	645	USD	
04/05/2012 00:00	5.1	5.15	5.07	5.07	776	USD	
05/05/2012 00:00	5.09	5.11	5.04	5.04	416	USD	
06/05/2012 00:00	5.06	5.1	5.02	5.08	1234	USD	
07/05/2012 00:00	5.05	5.08	4.97	5.05	874	USD	
08/05/2012 00:00	5.06	5.08	4.99	5.02	641	USD	
09/05/2012 00:00	5.02	5.08	5.01	5.02	350	USD	
10/05/2012 00:00	5.02	5.04	4.87	4.87	907	USD	
11/05/2012 00:00	4.97	4.97	4.87	4.95	414	USD	
12/05/2012 00:00	4.95	4.97	4.91	4.91	219	USD	
13/05/2012 00:00	4.95	4.95	4.94	4.94	395	USD	
14/05/2012 00:00	4.93	4.99	4.88	4.93	719	USD	
15/05/2012 00:00	4.95	5.01	4.9	4.95	601	USD	
16/05/2012 00:00	5	5.04	4.98	5.04	178	USD	
17/05/2012 00:00	5.02	5.03	5.01	5.02	611	USD	
18/05/2012 00:00	5.03	5.07	5.03	5.07	913	USD	
19/05/2012 00:00	5.08	5.08	5.05	5.07	168	USD	
20/05/2012 00:00	5.03	5.08	5.03	5.03	26	USD	
21/05/2012 00:00	5.04	5.09	5.01	5.08	354	USD	
22/05/2012 00:00	5.05	5.07	5	5.03	678	USD	
23/05/2012 00:00	5.02	5.1	5.02	5.1	558	USD	
24/05/2012 00:00	5.08	5.12	5.04	5.12	905	USD	
25/05/2012 00:00	5.09	5.1	5.08	5.08	275	USD	
26/05/2012 00:00	5.08	5.09	5.06	5.07	389	USD	
27/05/2012 00:00	5.08	5.08	5	5.07	914	USD	
28/05/2012 00:00	5.08	5.08	5.07	5.07	181	USD	
29/05/2012 00:00	5.07	5.12	4.95	5.11	1342	USD	
30/05/2012 00:00	5.07	5.14	5.07	5.14	748	USD	
31/05/2012 00:00	5.14	5.17	5.1	5.17	1103	USD	
01/06/2012 00:00	5.17	5.24	5.16	5.22	474	USD	
02/06/2012 00:00	5.2	5.21	5.17	5.19	192	USD	
03/06/2012 00:00	5.19	5.2	5.19	5.19	14	USD	
04/06/2012 00:00	5.18	5.24	5.14	5.22	1359	USD	
05/06/2012 00:00	5.22	5.49	5.22	5.37	929	USD	
06/06/2012 00:00	5.39	5.49	5.37	5.41	771	USD	
07/06/2012 00:00	5.41	5.53	5.4	5.53	1413	USD	
08/06/2012 00:00	5.48	5.63	5.46	5.61	1397	USD	
09/06/2012 00:00	5.6	5.62	5.47	5.48	354	USD	
10/06/2012 00:00	5.54	5.54	5.42	5.42	271	USD	
11/06/2012 00:00	5.48	5.57	5.4	5.52	668	USD	
12/06/2012 00:00	5.57	5.9	5.53	5.71	9330	USD	
13/06/2012 00:00	5.77	6	5.71	5.86	1690	USD	
14/06/2012 00:00	5.86	5.91	5.79	5.9	3237	USD	
15/06/2012 00:00	5.88	6.42	5.56	6.42	2041	USD	
16/06/2012 00:00	6.41	6.52	6.12	6.41	1010	USD	
17/06/2012 00:00	6.41	6.47	6.13	6.19	424	USD	
18/06/2012 00:00	6.13	6.34	5.98	6.06	2483	USD	
19/06/2012 00:00	6.13	6.49	6.13	6.46	1389	USD	
20/06/2012 00:00	6.4	6.65	6.26	6.64	2076	USD	
21/06/2012 00:00	6.66	6.69	6.64	6.64	481	USD	
22/06/2012 00:00	6.64	6.67	6.48	6.59	963	USD	
23/06/2012 00:00	6.6	6.61	6.33	6.45	1137	USD	
24/06/2012 00:00	6.35	6.45	6.35	6.4	599	USD	
25/06/2012 00:00	6.35	6.35	6.11	6.26	1957	USD	
26/06/2012 00:00	6.26	6.46	6.17	6.41	2273	USD	
27/06/2012 00:00	6.41	6.68	6.34	6.49	11232	USD	
28/06/2012 00:00	6.49	6.54	5.99	6.5	4266	USD	
29/06/2012 00:00	6.5	6.63	6.49	6.52	8128	USD	
30/06/2012 00:00	6.58	6.61	6.5	6.61	828	USD	
01/07/2012 00:00	6.6	6.62	6.52	6.52	332	USD	
02/07/2012 00:00	6.55	6.64	6.52	6.61	1792	USD	
03/07/2012 00:00	6.61	6.66	6.4	6.44	1936	USD	
04/07/2012 00:00	6.44	6.55	6.36	6.44	2015	USD	
05/07/2012 00:00	6.52	6.66	6.52	6.6	1407	USD	
06/07/2012 00:00	6.59	6.6	6.39	6.59	1663	USD	
07/07/2012 00:00	6.6	6.79	6.56	6.79	1408	USD	
08/07/2012 00:00	6.8	6.8	6.45	6.73	830	USD	
09/07/2012 00:00	6.77	6.99	6.55	6.94	1752	USD	
10/07/2012 00:00	6.95	7.13	6.95	7.08	1495	USD	
11/07/2012 00:00	7.08	7.15	7.04	7.14	752	USD	
12/07/2012 00:00	7.15	7.59	7.1	7.59	2326	USD	
13/07/2012 00:00	7.6	7.69	7.46	7.59	1205	USD	
14/07/2012 00:00	7.58	7.58	7.44	7.55	717	USD	
15/07/2012 00:00	7.55	7.57	7.4	7.57	322	USD	
16/07/2012 00:00	7.57	8.3	7.14	8.3	3680	USD	
17/07/2012 00:00	8.3	8.8	7.7	8.55	3659	USD	
18/07/2012 00:00	8.5	9.15	8.36	9	2614	USD	
19/07/2012 00:00	9.06	9.2	8.76	8.76	2513	USD	
20/07/2012 00:00	8.76	8.76	7.93	8.44	1379	USD	
21/07/2012 00:00	8.52	8.91	8.2	8.74	2381	USD	
22/07/2012 00:00	8.74	8.8	8.3	8.42	1484	USD	
23/07/2012 00:00	8.42	8.88	8.1	8.59	2586	USD	
24/07/2012 00:00	8.59	8.8	8.25	8.61	1299	USD	
25/07/2012 00:00	8.59	8.64	8.24	8.64	1795	USD	
26/07/2012 00:00	8.64	8.83	8.45	8.75	838	USD	
27/07/2012 00:00	8.76	8.91	8.76	8.83	688	USD	
28/07/2012 00:00	8.83	9	8.78	8.88	1499	USD	
29/07/2012 00:00	8.79	8.79	8.7	8.71	590	USD	
30/07/2012 00:00	8.7	9	8.54	9	2424	USD	
31/07/2012 00:00	9	9.28	8.92	9.28	1324	USD	
01/08/2012 00:00	9.28	9.5	8.9	9.45	2420	USD	
02/08/2012 00:00	9.45	10.52	9.4	10.44	2210	USD	
03/08/2012 00:00	10.4	12	10.1	10.79	2419	USD	
04/08/2012 00:00	10.96	11.2	10.5	10.51	635	USD	
05/08/2012 00:00	10.93	10.93	10.29	10.71	1907	USD	
06/08/2012 00:00	10.71	10.99	10.43	10.84	2070	USD	
07/08/2012 00:00	10.86	10.87	10.72	10.75	1039	USD	
08/08/2012 00:00	10.75	11.04	10.7	10.99	2746	USD	
09/08/2012 00:00	11	12.49	10.79	11	2433	USD	
10/08/2012 00:00	11	11.5	10.9	11.32	2554	USD	
11/08/2012 00:00	11.32	11.4	11.25	11.38	359	USD	
12/08/2012 00:00	11.4	11.69	11.34	11.49	838	USD	
13/08/2012 00:00	11.42	11.98	11.4	11.89	3500	USD	
14/08/2012 00:00	11.9	12.3	11.81	12.25	1926	USD	
15/08/2012 00:00	12.13	13.2	12.13	13.01	1592	USD	
16/08/2012 00:00	13.14	13.5	12.75	13.42	1529	USD	
17/08/2012 00:00	13.49	16.41	11.5	12.5	4868	USD	
18/08/2012 00:00	12.64	12.99	11.11	11.54	2511	USD	
19/08/2012 00:00	11.86	11.86	7.1	8.06	5427	USD	
20/08/2012 00:00	8.09	10.33	7.86	10.05	3383	USD	
21/08/2012 00:00	9.79	10.51	9.53	10.18	3385	USD	
22/08/2012 00:00	9.99	10.71	9.75	9.96	8193	USD	
23/08/2012 00:00	9.96	10.19	9.78	10.02	2710	USD	
24/08/2012 00:00	10.03	10.51	9.83	10.37	4171	USD	
25/08/2012 00:00	10.45	10.58	10.14	10.57	581	USD	
26/08/2012 00:00	10.57	10.62	10.2	10.31	1412	USD	
27/08/2012 00:00	10.31	11.93	10.31	10.78	4284	USD	
28/08/2012 00:00	10.9	11.21	10.63	11	2970	USD	
29/08/2012 00:00	11	11.05	10.49	10.78	4769	USD	
30/08/2012 00:00	10.81	10.91	10.51	10.65	1514	USD	
31/08/2012 00:00	10.65	10.8	9.69	10.16	2915	USD	
01/09/2012 00:00	10.2	10.2	9.85	9.91	665	USD	
02/09/2012 00:00	10.07	10.18	9.49	10.18	1340	USD	
03/09/2012 00:00	10.17	10.55	9.95	10.55	1167	USD	
04/09/2012 00:00	10.36	10.5	10.14	10.36	2650	USD	
05/09/2012 00:00	10.38	10.99	10.12	10.99	1870	USD	
06/09/2012 00:00	10.9	11.15	10.68	11.02	3296	USD	
07/09/2012 00:00	11.03	11.1	10.83	11.03	1352	USD	
08/09/2012 00:00	10.98	11.11	10.3	10.97	1355	USD	
09/09/2012 00:00	10.97	11.04	10.84	10.98	1216	USD	
10/09/2012 00:00	10.85	11.08	10.74	10.95	2492	USD	
11/09/2012 00:00	10.95	11.04	10.38	11.04	4795	USD	
12/09/2012 00:00	11.04	11.14	10.75	11.14	2415	USD	
13/09/2012 00:00	11.17	11.42	10.98	11.3	2139	USD	
14/09/2012 00:00	11.26	11.7	11.05	11.5	2127	USD	
15/09/2012 00:00	11.6	11.65	11.35	11.63	595	USD	
16/09/2012 00:00	11.63	11.8	11.53	11.75	1287	USD	
17/09/2012 00:00	11.75	11.88	11.58	11.85	690	USD	
18/09/2012 00:00	11.85	12.28	11.67	11.91	3735	USD	
19/09/2012 00:00	11.9	12.5	11.9	12.32	1252	USD	
20/09/2012 00:00	12.44	12.66	12.28	12.28	768	USD	
21/09/2012 00:00	12.29	12.35	12.01	12.19	1990	USD	
22/09/2012 00:00	12.14	12.25	11.97	11.97	818	USD	
23/09/2012 00:00	12.11	12.11	11.79	11.99	1084	USD	
24/09/2012 00:00	11.99	11.99	11.69	11.9	1523	USD	
25/09/2012 00:00	11.9	12.18	11.56	11.75	3057	USD	
26/09/2012 00:00	11.8	12.2	11.53	12.2	3038	USD	
27/09/2012 00:00	12.2	12.38	11.84	12.22	3306	USD	
28/09/2012 00:00	12.21	12.28	11.53	12.28	2843	USD	
29/09/2012 00:00	12.28	12.28	12.12	12.28	584	USD	
30/09/2012 00:00	12.2	12.28	12.17	12.22	173	USD	
01/10/2012 00:00	12.21	12.27	11.6	12.14	3152	USD	
02/10/2012 00:00	12.2	12.7	12.14	12.64	4634	USD	
03/10/2012 00:00	12.63	12.99	12.45	12.9	4948	USD	
04/10/2012 00:00	12.9	12.9	12.51	12.57	3212	USD	
05/10/2012 00:00	12.61	12.7	11.5	12.5	5460	USD	
06/10/2012 00:00	12.51	12.6	12.06	12.39	1640	USD	
07/10/2012 00:00	12.39	12.45	11.52	11.71	3263	USD	
08/10/2012 00:00	11.7	11.99	10.42	11.62	2886	USD	
09/10/2012 00:00	11.62	12.26	11.52	11.99	1934	USD	
10/10/2012 00:00	11.85	12.25	11.79	12.24	2370	USD	
11/10/2012 00:00	12.1	12.13	11.58	12.09	2350	USD	
12/10/2012 00:00	11.95	12.1	11.81	11.9	736	USD	
13/10/2012 00:00	11.9	12	11.81	11.85	487	USD	
14/10/2012 00:00	11.85	11.9	11.79	11.79	336	USD	
15/10/2012 00:00	11.78	11.84	11.03	11.66	3426	USD	
16/10/2012 00:00	11.8	11.94	11.17	11.92	1005	USD	
17/10/2012 00:00	11.79	11.97	11.15	11.88	3021	USD	
18/10/2012 00:00	11.9	11.9	11.55	11.8	1278	USD	
19/10/2012 00:00	11.75	11.84	11.5	11.67	10149	USD	
20/10/2012 00:00	11.65	11.7	11.53	11.6	705	USD	
21/10/2012 00:00	11.6	11.68	11.29	11.32	2048	USD	
22/10/2012 00:00	11.54	11.57	11.27	11.49	1913	USD	
23/10/2012 00:00	11.5	11.7	11.25	11.58	2717	USD	
24/10/2012 00:00	11.38	11.62	11.01	11.4	3180	USD	
25/10/2012 00:00	11.39	11.39	10.4	10.55	3078	USD	
26/10/2012 00:00	10.46	10.84	9.68	10	2385	USD	
27/10/2012 00:00	10	10.75	9.5	10.43	1989	USD	
28/10/2012 00:00	10.35	10.75	10.3	10.54	972	USD	
29/10/2012 00:00	10.67	10.8	10.32	10.8	2656	USD	
30/10/2012 00:00	10.8	10.81	10.43	10.8	2780	USD	
31/10/2012 00:00	10.79	11	10.66	11	3058	USD	
01/11/2012 00:00	11	11.05	10.63	10.85	1727	USD	
02/11/2012 00:00	10.85	10.96	10.45	10.67	2477	USD	
03/11/2012 00:00	10.54	10.69	10.41	10.66	1573	USD	
04/11/2012 00:00	10.67	10.68	10.4	10.64	2010	USD	
05/11/2012 00:00	10.63	10.8	10.5	10.78	5531	USD	
06/11/2012 00:00	10.78	10.8	10.51	10.74	3349	USD	
07/11/2012 00:00	10.68	10.84	10.45	10.8	4028	USD	
08/11/2012 00:00	10.65	10.83	10.25	10.81	2930	USD	
09/11/2012 00:00	10.69	10.84	10.61	10.8	2343	USD	
10/11/2012 00:00	10.8	10.87	10.63	10.81	1074	USD	
11/11/2012 00:00	10.82	10.85	10.64	10.82	651	USD	
12/11/2012 00:00	10.78	10.92	10.72	10.87	1146	USD	
13/11/2012 00:00	10.92	10.99	10.76	10.87	2566	USD	
14/11/2012 00:00	10.87	10.98	10.74	10.97	1295	USD	
15/11/2012 00:00	10.98	11.05	10.81	11.05	2453	USD	
16/11/2012 00:00	11.05	11.6	10.96	11.46	7094	USD	
17/11/2012 00:00	11.48	11.65	11.45	11.57	795	USD	
18/11/2012 00:00	11.56	11.65	11.32	11.51	1033	USD	
19/11/2012 00:00	11.51	11.65	11.03	11.65	4207	USD	
20/11/2012 00:00	11.6	11.69	11.44	11.65	2525	USD	
21/11/2012 00:00	11.64	11.67	11.34	11.67	3449	USD	
22/11/2012 00:00	11.67	12.12	11.55	11.88	10031	USD	
23/11/2012 00:00	11.86	12.16	11.66	12.16	2086	USD	
24/11/2012 00:00	12.16	12.29	12.06	12.25	1379	USD	
25/11/2012 00:00	12.29	12.35	12.2	12.31	1110	USD	
26/11/2012 00:00	12.32	12.4	12.11	12.2	4569	USD	
27/11/2012 00:00	12.2	12.23	11.75	12.07	3692	USD	
28/11/2012 00:00	12.01	12.74	11.93	12.22	4332	USD	
29/11/2012 00:00	12.22	12.41	12.1	12.37	3554	USD	
30/11/2012 00:00	12.35	12.45	12.2	12.43	3472	USD	
01/12/2012 00:00	12.39	12.46	12.31	12.34	2514	USD	
02/12/2012 00:00	12.44	12.46	12.24	12.42	1741	USD	
03/12/2012 00:00	12.46	12.6	12.32	12.6	5125	USD	
04/12/2012 00:00	12.5	13.01	12.42	12.59	5524	USD	
05/12/2012 00:00	12.86	13.43	12.63	13.2	3202	USD	
06/12/2012 00:00	13.2	13.59	13.02	13.45	4480	USD	
07/12/2012 00:00	13.34	13.48	13.11	13.37	3494	USD	
08/12/2012 00:00	13.3	13.37	13.3	13.36	509	USD	
09/12/2012 00:00	13.35	13.36	13.1	13.29	1187	USD	
10/12/2012 00:00	13.3	13.4	13.03	13.3	6444	USD	
11/12/2012 00:00	13.13	13.41	13.13	13.35	2641	USD	
12/12/2012 00:00	13.39	13.49	13.23	13.49	3926	USD	
13/12/2012 00:00	13.49	13.52	13.05	13.52	5260	USD	
14/12/2012 00:00	13.51	13.94	13.38	13.51	5950	USD	
15/12/2012 00:00	13.51	13.57	13.28	13.38	1532	USD	
16/12/2012 00:00	13.38	13.44	13.27	13.27	1218	USD	
17/12/2012 00:00	13.28	13.29	12.85	13.2	5313	USD	
18/12/2012 00:00	13.3	13.62	12.75	13.13	5417	USD	
19/12/2012 00:00	13.13	13.4	13	13.4	4894	USD	
20/12/2012 00:00	13.27	13.44	13.14	13.35	1866	USD	
21/12/2012 00:00	13.38	13.41	13.2	13.2	2560	USD	
22/12/2012 00:00	13.28	13.37	13.11	13.2	870	USD	
23/12/2012 00:00	13.2	13.29	13.04	13.14	518	USD	
24/12/2012 00:00	13.11	13.24	13.01	13.23	1512	USD	
25/12/2012 00:00	13.23	13.25	13.09	13.24	1136	USD	
26/12/2012 00:00	13.09	13.19	13.01	13.18	2248	USD	
27/12/2012 00:00	13.18	13.25	12.91	13.2	3348	USD	
28/12/2012 00:00	13.19	13.29	13.01	13.18	4177	USD	
29/12/2012 00:00	13.18	13.28	13.11	13.22	275	USD	
30/12/2012 00:00	13.13	13.29	13.1	13.2	1021	USD	
31/12/2012 00:00	13.2	13.29	13.05	13.24	1642	USD	
01/01/2013 00:00	13.24	13.24	12.77	13.22	2117	USD	
02/01/2013 00:00	13.12	13.19	12.98	13.09	1841	USD	
03/01/2013 00:00	13.09	13.26	12.96	13.19	3321	USD	
04/01/2013 00:00	13.12	13.24	12.84	13.19	2700	USD	
05/01/2013 00:00	13.19	13.19	13.03	13.15	1464	USD	
06/01/2013 00:00	13.11	13.15	13.06	13.15	454	USD	
07/01/2013 00:00	13.1	13.2	13.04	13.2	3935	USD	
08/01/2013 00:00	13.2	13.5	13.05	13.5	6086	USD	
09/01/2013 00:00	13.51	13.65	13.18	13.58	4640	USD	
10/01/2013 00:00	13.67	14.19	13.5	14	3719	USD	
11/01/2013 00:00	14	14.1	13.85	14	2406	USD	
12/01/2013 00:00	14.02	14.07	13.84	13.89	2246	USD	
13/01/2013 00:00	13.94	14.03	13.54	13.64	1579	USD	
14/01/2013 00:00	13.65	14.1	13.5	14.1	4315	USD	
15/01/2013 00:00	14.1	14.32	13.88	14.2	4961	USD	
16/01/2013 00:00	14.15	14.65	14.01	14.53	5436	USD	
17/01/2013 00:00	14.53	15.47	14.45	15.36	5228	USD	
18/01/2013 00:00	15.34	15.7	15.17	15.57	6750	USD	
19/01/2013 00:00	15.52	15.65	15.32	15.38	1994	USD	
20/01/2013 00:00	15.48	15.69	15.38	15.5	1428	USD	
21/01/2013 00:00	15.62	16.98	15.45	16.52	5635	USD	
22/01/2013 00:00	16.53	17.6	16.45	17.35	3828	USD	
23/01/2013 00:00	17.5	17.6	16.86	17.5	4853	USD	
24/01/2013 00:00	17.5	19.2	16	17.29	14880	USD	
25/01/2013 00:00	17.15	17.72	16.12	17.49	5132	USD	
26/01/2013 00:00	17.3	17.49	16.67	17.49	2486	USD	
27/01/2013 00:00	17.49	17.6	17.08	17.6	2590	USD	
28/01/2013 00:00	17.6	18.74	17.48	18.67	5345	USD	
29/01/2013 00:00	18.6	19.85	18.53	19.35	4542	USD	
30/01/2013 00:00	19.46	19.47	18.85	19.45	2558	USD	
31/01/2013 00:00	19.45	21	19.27	20.46	5739	USD	
01/02/2013 00:00	20.3	20.9	20.04	20.35	3504	USD	
02/02/2013 00:00	20.35	20.53	19.5	19.82	4787	USD	
03/02/2013 00:00	19.76	20.59	19.57	20.29	2479	USD	
04/02/2013 00:00	20.55	20.7	19.9	20.3	4507	USD	
05/02/2013 00:00	20.3	20.69	20.08	20.5	3193	USD	
06/02/2013 00:00	20.56	20.99	20.33	20.91	3424	USD	
07/02/2013 00:00	20.91	21.96	20.9	21.71	6308	USD	
08/02/2013 00:00	21.95	22.63	21.81	22.4	2802	USD	
09/02/2013 00:00	22.4	23.5	22.24	23.14	2134	USD	
10/02/2013 00:00	23.46	23.8	22.85	23.7	2195	USD	
11/02/2013 00:00	23.74	23.94	23.16	23.94	2978	USD	
12/02/2013 00:00	23.94	25.85	23.87	25.47	8534	USD	
13/02/2013 00:00	25.33	25.97	25	25	3984	USD	
14/02/2013 00:00	25	27.5	22.42	27.4	12043	USD	
15/02/2013 00:00	27.4	27.56	26.72	27	3145	USD	
16/02/2013 00:00	27.43	27.58	26.71	27.5	2782	USD	
17/02/2013 00:00	27.36	27.5	25.25	26.98	7942	USD	
18/02/2013 00:00	26.81	27	26.29	26.92	3104	USD	
19/02/2013 00:00	26.92	29.5	26.7	29.39	9541	USD	
20/02/2013 00:00	29.39	30.07	29.21	30	3832	USD	
21/02/2013 00:00	30	30.14	29.6	30	3576	USD	
22/02/2013 00:00	29.96	31.49	29.9	30.4	6182	USD	
23/02/2013 00:00	30.37	30.44	27.67	29.54	3866	USD	
24/02/2013 00:00	29.55	30.37	29.08	29.78	1591	USD	
25/02/2013 00:00	29.79	30.49	29.78	30.43	1565	USD	
26/02/2013 00:00	30.43	32	29.85	31.1	5072	USD	
27/02/2013 00:00	31.01	31.77	30.45	31.31	3169	USD	
